,Unnamed: 0,A1_ensembl,A2_ensembl,sequence_identity,min_seq_id,max_seq_id,singh_wgd,makino_wgd,WGD,same_chr,closest,family_size,cds_length_ratio,A1,A1_entrez,A2,A2_entrez,gene_pair,sorted_gene_pair,sex_chr,famsize2,n_A2_lost
2631,33967,ENSG00000124406,ENSG00000068650,0.334192,0.334192,0.343034,False,False,False,False,False,9.0,0.9773489932885906,ATP8A1,10396,ATP11A,23250,ATP8A1_ATP11A,ATP11A_ATP8A1,False,False,113
2632,33968,ENSG00000081923,ENSG00000068650,0.301359,0.301359,0.3324519999999999,False,False,False,False,False,9.0,0.952076677316294,ATP8B1,5205,ATP11A,23250,ATP8B1_ATP11A,ATP11A_ATP8B1,False,False,113
2633,33982,ENSG00000124406,ENSG00000058063,0.340206,0.336449,0.340206,False,False,False,False,False,9.0,0.9889643463497452,ATP8A1,10396,ATP11B,23200,ATP8A1_ATP11B,ATP11B_ATP8A1,False,False,26
2634,33983,ENSG00000081923,ENSG00000058063,0.309353,0.309353,0.328802,False,False,False,False,False,9.0,0.9408945686900958,ATP8B1,5205,ATP11B,23200,ATP8B1_ATP11B,ATP11B_ATP8B1,False,False,26
2635,33986,ENSG00000068650,ENSG00000058063,0.582892,0.561597,0.582892,False,True,True,False,False,9.0,0.988255033557047,ATP11A,23250,ATP11B,23200,ATP11A_ATP11B,ATP11A_ATP11B,False,False,26
2636,33998,ENSG00000058063,ENSG00000124406,0.336449,0.336449,0.340206,False,False,False,False,False,9.0,0.9889643463497452,ATP11B,23200,ATP8A1,10396,ATP11B_ATP8A1,ATP11B_ATP8A1,False,False,101
2637,33999,ENSG00000081923,ENSG00000124406,0.3717029999999999,0.3717029999999999,0.399485,False,False,False,False,False,9.0,0.9305111821086262,ATP8B1,5205,ATP8A1,10396,ATP8B1_ATP8A1,ATP8A1_ATP8B1,False,False,101
2638,34002,ENSG00000068650,ENSG00000124406,0.343034,0.334192,0.343034,False,False,False,False,False,9.0,0.9773489932885906,ATP11A,23250,ATP8A1,10396,ATP11A_ATP8A1,ATP11A_ATP8A1,False,False,101
2639,34013,ENSG00000157216,ENSG00000145687,0.7706189999999999,0.7706189999999999,0.810298,True,True,True,False,True,3.0,0.9511568123393316,SSBP3,23648,SSBP2,23635,SSBP3_SSBP2,SSBP2_SSBP3,False,False,118
2640,34014,ENSG00000130511,ENSG00000145687,0.680519,0.680519,0.7100270000000001,True,True,True,False,False,3.0,0.9585492227979274,SSBP4,170463,SSBP2,23635,SSBP4_SSBP2,SSBP2_SSBP4,False,False,118
2641,34015,ENSG00000157216,ENSG00000130511,0.713918,0.713918,0.7194809999999999,False,True,True,False,False,3.0,0.9922879177377892,SSBP3,23648,SSBP4,170463,SSBP3_SSBP4,SSBP3_SSBP4,False,False,67
2642,34016,ENSG00000145687,ENSG00000130511,0.7100270000000001,0.680519,0.7100270000000001,True,True,True,False,False,3.0,0.9585492227979274,SSBP2,23635,SSBP4,170463,SSBP2_SSBP4,SSBP2_SSBP4,False,False,67
2643,34017,ENSG00000130511,ENSG00000157216,0.7194809999999999,0.713918,0.7194809999999999,False,True,True,False,True,3.0,0.9922879177377892,SSBP4,170463,SSBP3,23648,SSBP4_SSBP3,SSBP3_SSBP4,False,False,67
2644,34018,ENSG00000145687,ENSG00000157216,0.810298,0.7706189999999999,0.810298,True,True,True,False,True,3.0,0.9511568123393316,SSBP2,23635,SSBP3,23648,SSBP2_SSBP3,SSBP2_SSBP3,False,False,67
2645,34026,ENSG00000054523,ENSG00000130294,0.719774,0.7113339999999999,0.719774,True,True,True,False,True,12.0,0.9824561403508772,KIF1B,23095,KIF1A,547,KIF1B_KIF1A,KIF1A_KIF1B,False,False,61
2646,34028,ENSG00000129250,ENSG00000130294,0.545784,0.3361249999999999,0.545784,False,True,True,False,True,12.0,0.6160714285714286,KIF1C,10749,KIF1A,547,KIF1C_KIF1A,KIF1A_KIF1C,False,False,61
2647,34030,ENSG00000118193,ENSG00000130294,0.2214809999999999,0.203797,0.2214809999999999,False,False,False,False,False,12.0,0.9202008928571428,KIF14,9928,KIF1A,547,KIF14_KIF1A,KIF14_KIF1A,False,False,61
2648,34031,ENSG00000089177,ENSG00000130294,0.279454,0.217197,0.279454,False,False,False,False,False,12.0,0.77734375,KIF16B,55614,KIF1A,547,KIF16B_KIF1A,KIF16B_KIF1A,False,False,61
2649,34033,ENSG00000137177,ENSG00000130294,0.282548,0.282548,0.284757,False,False,False,False,False,12.0,0.970747562296858,KIF13A,63971,KIF1A,547,KIF13A_KIF1A,KIF13A_KIF1A,False,False,61
2650,34035,ENSG00000197892,ENSG00000130294,0.279847,0.279847,0.285315,False,False,False,False,False,12.0,0.9808429118773946,KIF13B,23303,KIF1A,547,KIF13B_KIF1A,KIF13B_KIF1A,False,False,61
2651,34037,ENSG00000054523,ENSG00000129250,0.328249,0.328249,0.526745,False,True,True,False,False,12.0,0.6052631578947368,KIF1B,23095,KIF1C,10749,KIF1B_KIF1C,KIF1B_KIF1C,False,False,212
2652,34041,ENSG00000089177,ENSG00000129250,0.226293,0.226293,0.285585,False,False,False,False,False,11.0,0.7925340990667624,KIF16B,55614,KIF1C,10749,KIF16B_KIF1C,KIF16B_KIF1C,False,False,212
2653,34043,ENSG00000137177,ENSG00000129250,0.20831,0.20831,0.3408879999999999,False,False,False,False,False,12.0,0.5980498374864572,KIF13A,63971,KIF1C,10749,KIF13A_KIF1C,KIF13A_KIF1C,False,False,212
2654,34045,ENSG00000197892,ENSG00000129250,0.200986,0.200986,0.332729,False,False,False,False,False,12.0,0.6042692939244664,KIF13B,23303,KIF1C,10749,KIF13B_KIF1C,KIF13B_KIF1C,False,False,212
2655,34047,ENSG00000130294,ENSG00000129250,0.3361249999999999,0.3361249999999999,0.545784,False,True,True,False,False,12.0,0.6160714285714286,KIF1A,547,KIF1C,10749,KIF1A_KIF1C,KIF1A_KIF1C,False,False,212
2656,34048,ENSG00000054523,ENSG00000137177,0.289266,0.283657,0.289266,False,False,False,False,False,12.0,0.9880823401950164,KIF1B,23095,KIF13A,63971,KIF1B_KIF13A,KIF13A_KIF1B,False,False,65
2657,34050,ENSG00000129250,ENSG00000137177,0.3408879999999999,0.20831,0.3408879999999999,False,False,False,False,False,12.0,0.5980498374864572,KIF1C,10749,KIF13A,63971,KIF1C_KIF13A,KIF13A_KIF1C,False,False,65
2658,34052,ENSG00000118193,ENSG00000137177,0.225121,0.20554,0.225121,False,False,False,False,True,12.0,0.8932827735644637,KIF14,9928,KIF13A,63971,KIF14_KIF13A,KIF13A_KIF14,False,False,65
2659,34053,ENSG00000089177,ENSG00000137177,0.286638,0.221053,0.286638,False,False,False,False,False,12.0,0.7546045503791983,KIF16B,55614,KIF13A,63971,KIF16B_KIF13A,KIF13A_KIF16B,False,False,65
2660,34056,ENSG00000197892,ENSG00000137177,0.546002,0.546002,0.552355,True,False,True,False,True,12.0,0.9897074756229686,KIF13B,23303,KIF13A,63971,KIF13B_KIF13A,KIF13A_KIF13B,False,False,65
2661,34058,ENSG00000130294,ENSG00000137177,0.284757,0.282548,0.284757,False,False,False,False,False,12.0,0.970747562296858,KIF1A,547,KIF13A,63971,KIF1A_KIF13A,KIF13A_KIF1A,False,False,65
2662,34059,ENSG00000054523,ENSG00000197892,0.288701,0.279847,0.288701,False,False,False,False,False,12.0,0.9983579638752051,KIF1B,23095,KIF13B,23303,KIF1B_KIF13B,KIF13B_KIF1B,False,False,217
2663,34061,ENSG00000129250,ENSG00000197892,0.332729,0.200986,0.332729,False,False,False,False,False,12.0,0.6042692939244664,KIF1C,10749,KIF13B,23303,KIF1C_KIF13B,KIF13B_KIF1C,False,False,217
2664,34064,ENSG00000089177,ENSG00000197892,0.290948,0.221796,0.290948,False,False,False,False,True,12.0,0.7624521072796935,KIF16B,55614,KIF13B,23303,KIF16B_KIF13B,KIF13B_KIF16B,False,False,217
2665,34066,ENSG00000137177,ENSG00000197892,0.552355,0.546002,0.552355,True,False,True,False,True,12.0,0.9897074756229686,KIF13A,63971,KIF13B,23303,KIF13A_KIF13B,KIF13A_KIF13B,False,False,217
2666,34069,ENSG00000130294,ENSG00000197892,0.285315,0.279847,0.285315,False,False,False,False,False,12.0,0.9808429118773946,KIF1A,547,KIF13B,23303,KIF1A_KIF13B,KIF13B_KIF1A,False,False,217
2667,34070,ENSG00000054523,ENSG00000089177,0.214689,0.214689,0.272989,False,False,False,False,False,12.0,0.7637061403508771,KIF1B,23095,KIF16B,55614,KIF1B_KIF16B,KIF16B_KIF1B,False,False,42
2668,34072,ENSG00000129250,ENSG00000089177,0.285585,0.226293,0.285585,False,False,False,False,False,11.0,0.7925340990667624,KIF1C,10749,KIF16B,55614,KIF1C_KIF16B,KIF16B_KIF1C,False,False,42
2669,34074,ENSG00000118193,ENSG00000089177,0.220874,0.220874,0.261494,False,False,False,False,False,12.0,0.8447543966040024,KIF14,9928,KIF16B,55614,KIF14_KIF16B,KIF14_KIF16B,False,False,42
2670,34076,ENSG00000137177,ENSG00000089177,0.221053,0.221053,0.286638,False,False,False,False,False,12.0,0.7546045503791983,KIF13A,63971,KIF16B,55614,KIF13A_KIF16B,KIF13A_KIF16B,False,False,42
2671,34078,ENSG00000197892,ENSG00000089177,0.221796,0.221796,0.290948,False,False,False,False,False,12.0,0.7624521072796935,KIF13B,23303,KIF16B,55614,KIF13B_KIF16B,KIF13B_KIF16B,False,False,42
2672,34080,ENSG00000130294,ENSG00000089177,0.217197,0.217197,0.279454,False,False,False,False,False,12.0,0.77734375,KIF1A,547,KIF16B,55614,KIF1A_KIF16B,KIF16B_KIF1A,False,False,42
2678,34115,ENSG00000101350,ENSG00000131437,0.46988,0.46988,0.483471,False,False,False,False,False,12.0,0.9719251336898396,KIF3B,9371,KIF3A,11127,KIF3B_KIF3A,KIF3A_KIF3B,False,False,102
2679,34117,ENSG00000138160,ENSG00000131437,0.233902,0.233902,0.3402199999999999,False,False,False,False,False,12.0,0.6877956480605487,KIF11,3832,KIF3A,11127,KIF11_KIF3A,KIF11_KIF3A,False,False,102
2680,34137,ENSG00000101350,ENSG00000138160,0.319946,0.226326,0.319946,False,False,False,False,False,12.0,0.7076631977294229,KIF3B,9371,KIF11,3832,KIF3B_KIF11,KIF11_KIF3B,False,False,181
2681,34145,ENSG00000131437,ENSG00000138160,0.3402199999999999,0.233902,0.3402199999999999,False,False,False,False,False,12.0,0.6877956480605487,KIF3A,11127,KIF11,3832,KIF3A_KIF11,KIF11_KIF3A,False,False,181
2682,34148,ENSG00000129250,ENSG00000054523,0.526745,0.328249,0.526745,False,True,True,False,False,12.0,0.6052631578947368,KIF1C,10749,KIF1B,23095,KIF1C_KIF1B,KIF1B_KIF1C,False,False,126
2683,34151,ENSG00000089177,ENSG00000054523,0.272989,0.214689,0.272989,False,False,False,False,False,12.0,0.7637061403508771,KIF16B,55614,KIF1B,23095,KIF16B_KIF1B,KIF16B_KIF1B,False,False,126
2684,34153,ENSG00000137177,ENSG00000054523,0.283657,0.283657,0.289266,False,False,False,False,False,12.0,0.9880823401950164,KIF13A,63971,KIF1B,23095,KIF13A_KIF1B,KIF13A_KIF1B,False,False,126
2685,34155,ENSG00000197892,ENSG00000054523,0.279847,0.279847,0.288701,False,False,False,False,False,12.0,0.9983579638752051,KIF13B,23303,KIF1B,23095,KIF13B_KIF1B,KIF13B_KIF1B,False,False,126
2686,34157,ENSG00000130294,ENSG00000054523,0.7113339999999999,0.7113339999999999,0.719774,True,True,True,False,True,12.0,0.9824561403508772,KIF1A,547,KIF1B,23095,KIF1A_KIF1B,KIF1A_KIF1B,False,False,126
2687,34168,ENSG00000123080,ENSG00000147889,0.309524,0.309524,0.311377,False,False,False,False,False,4.0,0.9940828402366864,CDKN2C,1031,CDKN2A,1029,CDKN2C_CDKN2A,CDKN2A_CDKN2C,False,False,182
2688,34175,ENSG00000147889,ENSG00000123080,0.311377,0.309524,0.311377,False,False,False,False,False,4.0,0.9940828402366864,CDKN2A,1029,CDKN2C,1031,CDKN2A_CDKN2C,CDKN2A_CDKN2C,False,False,91
2689,34177,ENSG00000135046,ENSG00000182718,0.5173409999999999,0.501401,0.5173409999999999,False,True,True,False,True,11.0,0.9692737430167596,ANXA1,301,ANXA2,302,ANXA1_ANXA2,ANXA1_ANXA2,False,False,97
2690,34179,ENSG00000138772,ENSG00000182718,0.47678,0.431373,0.47678,False,True,True,False,False,11.0,0.905027932960894,ANXA3,306,ANXA2,302,ANXA3_ANXA2,ANXA2_ANXA3,False,False,97
2691,34180,ENSG00000264230,ENSG00000182718,0.4464829999999999,0.408964,0.4464829999999999,False,False,False,False,False,11.0,0.9781420765027322,ANXA8L1,728113,ANXA2,302,ANXA8L1_ANXA2,ANXA2_ANXA8L1,False,False,97
2692,34181,ENSG00000265190,ENSG00000182718,0.4,0.4,0.408964,False,False,False,False,False,11.0,0.9781420765027322,ANXA8,653145,ANXA2,302,ANXA8_ANXA2,ANXA2_ANXA8,False,False,97
2693,34182,ENSG00000197043,ENSG00000182718,0.225854,0.225854,0.42577,False,False,False,False,False,11.0,0.5311572700296736,ANXA6,309,ANXA2,302,ANXA6_ANXA2,ANXA2_ANXA6,False,False,97
2694,34184,ENSG00000122359,ENSG00000182718,0.304951,0.304951,0.431373,False,False,False,False,False,11.0,0.7075098814229249,ANXA11,311,ANXA2,302,ANXA11_ANXA2,ANXA11_ANXA2,False,False,97
2695,34185,ENSG00000196975,ENSG00000182718,0.485981,0.436975,0.485981,False,False,False,False,False,11.0,0.8994413407821229,ANXA4,307,ANXA2,302,ANXA4_ANXA2,ANXA2_ANXA4,False,False,97
2696,34186,ENSG00000138279,ENSG00000182718,0.293033,0.293033,0.4005599999999999,False,False,False,False,False,11.0,0.7321063394683026,ANXA7,310,ANXA2,302,ANXA7_ANXA2,ANXA2_ANXA7,False,False,97
2697,34187,ENSG00000135046,ENSG00000138772,0.453757,0.453757,0.486068,False,False,False,False,False,11.0,0.9337175792507204,ANXA1,301,ANXA3,306,ANXA1_ANXA3,ANXA1_ANXA3,False,False,77
2698,34189,ENSG00000264230,ENSG00000138772,0.470948,0.470948,0.47678,False,False,False,False,False,11.0,0.8852459016393442,ANXA8L1,728113,ANXA3,306,ANXA8L1_ANXA3,ANXA3_ANXA8L1,False,False,77
2699,34190,ENSG00000265190,ENSG00000138772,0.421918,0.421918,0.47678,False,False,False,False,False,11.0,0.8852459016393442,ANXA8,653145,ANXA3,306,ANXA8_ANXA3,ANXA3_ANXA8,False,False,77
2700,34191,ENSG00000197043,ENSG00000138772,0.245171,0.245171,0.510836,False,True,True,False,False,11.0,0.4807121661721068,ANXA6,309,ANXA3,306,ANXA6_ANXA3,ANXA3_ANXA6,False,False,77
2701,34193,ENSG00000122359,ENSG00000138772,0.3306929999999999,0.3306929999999999,0.517028,False,True,True,False,False,11.0,0.6403162055335968,ANXA11,311,ANXA3,306,ANXA11_ANXA3,ANXA11_ANXA3,False,False,77
2702,34194,ENSG00000196975,ENSG00000138772,0.5233639999999999,0.520124,0.5233639999999999,False,True,True,False,False,11.0,0.9938271604938272,ANXA4,307,ANXA3,306,ANXA4_ANXA3,ANXA3_ANXA4,False,False,77
2703,34195,ENSG00000138279,ENSG00000138772,0.297131,0.297131,0.448916,False,False,False,False,False,11.0,0.6625766871165644,ANXA7,310,ANXA3,306,ANXA7_ANXA3,ANXA3_ANXA7,False,False,77
2704,34196,ENSG00000182718,ENSG00000138772,0.431373,0.431373,0.47678,False,True,True,False,False,11.0,0.905027932960894,ANXA2,302,ANXA3,306,ANXA2_ANXA3,ANXA2_ANXA3,False,False,77
2705,34197,ENSG00000135046,ENSG00000264230,0.407514,0.407514,0.431193,False,False,False,False,False,11.0,0.9480874316939892,ANXA1,301,ANXA8L1,728113,ANXA1_ANXA8L1,ANXA1_ANXA8L1,False,False,139
2706,34199,ENSG00000138772,ENSG00000264230,0.47678,0.470948,0.47678,False,False,False,False,False,11.0,0.8852459016393442,ANXA3,306,ANXA8L1,728113,ANXA3_ANXA8L1,ANXA3_ANXA8L1,False,False,139
2707,34201,ENSG00000197043,ENSG00000264230,0.243685,0.243685,0.501529,False,False,False,False,False,11.0,0.543026706231454,ANXA6,309,ANXA8L1,728113,ANXA6_ANXA8L1,ANXA6_ANXA8L1,False,False,139
2708,34204,ENSG00000196975,ENSG00000264230,0.551402,0.541284,0.551402,False,False,False,False,False,11.0,0.8797814207650273,ANXA4,307,ANXA8L1,728113,ANXA4_ANXA8L1,ANXA4_ANXA8L1,False,False,139
2709,34206,ENSG00000182718,ENSG00000264230,0.408964,0.408964,0.4464829999999999,False,False,False,False,False,11.0,0.9781420765027322,ANXA2,302,ANXA8L1,728113,ANXA2_ANXA8L1,ANXA2_ANXA8L1,False,False,139
2710,34207,ENSG00000135046,ENSG00000265190,0.407514,0.386301,0.407514,False,False,False,False,False,11.0,0.9480874316939892,ANXA1,301,ANXA8,653145,ANXA1_ANXA8,ANXA1_ANXA8,False,False,140
2711,34209,ENSG00000138772,ENSG00000265190,0.47678,0.421918,0.47678,False,False,False,False,False,11.0,0.8852459016393442,ANXA3,306,ANXA8,653145,ANXA3_ANXA8,ANXA3_ANXA8,False,False,140
2712,34211,ENSG00000197043,ENSG00000265190,0.243685,0.243685,0.449315,False,False,False,False,False,11.0,0.543026706231454,ANXA6,309,ANXA8,653145,ANXA6_ANXA8,ANXA6_ANXA8,False,False,140
2713,34214,ENSG00000196975,ENSG00000265190,0.548287,0.482192,0.548287,False,False,False,False,False,11.0,0.8797814207650273,ANXA4,307,ANXA8,653145,ANXA4_ANXA8,ANXA4_ANXA8,False,False,140
2714,34216,ENSG00000182718,ENSG00000265190,0.408964,0.4,0.408964,False,False,False,False,False,11.0,0.9781420765027322,ANXA2,302,ANXA8,653145,ANXA2_ANXA8,ANXA2_ANXA8,False,False,140
2715,34217,ENSG00000135046,ENSG00000197043,0.410405,0.210996,0.410405,False,False,False,False,False,11.0,0.5148367952522255,ANXA1,301,ANXA6,309,ANXA1_ANXA6,ANXA1_ANXA6,False,False,85
2716,34219,ENSG00000138772,ENSG00000197043,0.510836,0.245171,0.510836,False,True,True,False,False,11.0,0.4807121661721068,ANXA3,306,ANXA6,309,ANXA3_ANXA6,ANXA3_ANXA6,False,False,85
2717,34220,ENSG00000264230,ENSG00000197043,0.501529,0.243685,0.501529,False,False,False,False,False,11.0,0.543026706231454,ANXA8L1,728113,ANXA6,309,ANXA8L1_ANXA6,ANXA6_ANXA8L1,False,False,85
2718,34221,ENSG00000265190,ENSG00000197043,0.449315,0.243685,0.449315,False,False,False,False,False,11.0,0.543026706231454,ANXA8,653145,ANXA6,309,ANXA8_ANXA6,ANXA6_ANXA8,False,False,85
2719,34223,ENSG00000122359,ENSG00000197043,0.362376,0.271917,0.362376,False,True,True,False,False,11.0,0.7507418397626113,ANXA11,311,ANXA6,309,ANXA11_ANXA6,ANXA11_ANXA6,False,False,85
2720,34224,ENSG00000196975,ENSG00000197043,0.535826,0.255572,0.535826,False,True,True,False,False,11.0,0.4777448071216617,ANXA4,307,ANXA6,309,ANXA4_ANXA6,ANXA4_ANXA6,False,False,85
2721,34225,ENSG00000138279,ENSG00000197043,0.293033,0.212481,0.293033,False,False,False,False,False,11.0,0.7255192878338279,ANXA7,310,ANXA6,309,ANXA7_ANXA6,ANXA6_ANXA7,False,False,85
2722,34226,ENSG00000182718,ENSG00000197043,0.42577,0.225854,0.42577,False,False,False,False,False,11.0,0.5311572700296736,ANXA2,302,ANXA6,309,ANXA2_ANXA6,ANXA2_ANXA6,False,False,85
2731,34247,ENSG00000135046,ENSG00000122359,0.456647,0.312871,0.456647,False,False,False,False,False,11.0,0.6857707509881423,ANXA1,301,ANXA11,311,ANXA1_ANXA11,ANXA1_ANXA11,False,False,143
2732,34249,ENSG00000138772,ENSG00000122359,0.517028,0.3306929999999999,0.517028,False,True,True,False,False,11.0,0.6403162055335968,ANXA3,306,ANXA11,311,ANXA3_ANXA11,ANXA11_ANXA3,False,False,143
2733,34252,ENSG00000197043,ENSG00000122359,0.271917,0.271917,0.362376,False,True,True,False,False,11.0,0.7507418397626113,ANXA6,309,ANXA11,311,ANXA6_ANXA11,ANXA11_ANXA6,False,False,143
2734,34254,ENSG00000196975,ENSG00000122359,0.563863,0.358416,0.563863,False,True,True,False,False,11.0,0.6363636363636364,ANXA4,307,ANXA11,311,ANXA4_ANXA11,ANXA11_ANXA4,False,False,143
2735,34256,ENSG00000182718,ENSG00000122359,0.431373,0.304951,0.431373,False,False,False,False,False,11.0,0.7075098814229249,ANXA2,302,ANXA11,311,ANXA2_ANXA11,ANXA11_ANXA2,False,False,143
2736,34267,ENSG00000135046,ENSG00000138279,0.427746,0.303279,0.427746,False,False,False,False,False,11.0,0.7096114519427403,ANXA1,301,ANXA7,310,ANXA1_ANXA7,ANXA1_ANXA7,False,False,163
2737,34269,ENSG00000138772,ENSG00000138279,0.448916,0.297131,0.448916,False,False,False,False,False,11.0,0.6625766871165644,ANXA3,306,ANXA7,310,ANXA3_ANXA7,ANXA3_ANXA7,False,False,163
2738,34272,ENSG00000197043,ENSG00000138279,0.212481,0.212481,0.293033,False,False,False,False,False,11.0,0.7255192878338279,ANXA6,309,ANXA7,310,ANXA6_ANXA7,ANXA6_ANXA7,False,False,163
2739,34275,ENSG00000196975,ENSG00000138279,0.482866,0.317623,0.482866,False,True,True,False,False,11.0,0.6584867075664622,ANXA4,307,ANXA7,310,ANXA4_ANXA7,ANXA4_ANXA7,False,False,163
2740,34276,ENSG00000182718,ENSG00000138279,0.4005599999999999,0.293033,0.4005599999999999,False,False,False,False,False,11.0,0.7321063394683026,ANXA2,302,ANXA7,310,ANXA2_ANXA7,ANXA2_ANXA7,False,False,163
2741,34278,ENSG00000138772,ENSG00000135046,0.486068,0.453757,0.486068,False,False,False,False,False,11.0,0.9337175792507204,ANXA3,306,ANXA1,301,ANXA3_ANXA1,ANXA1_ANXA3,False,False,100
2742,34279,ENSG00000264230,ENSG00000135046,0.431193,0.407514,0.431193,False,False,False,False,False,11.0,0.9480874316939892,ANXA8L1,728113,ANXA1,301,ANXA8L1_ANXA1,ANXA1_ANXA8L1,False,False,100
2743,34280,ENSG00000265190,ENSG00000135046,0.386301,0.386301,0.407514,False,False,False,False,False,11.0,0.9480874316939892,ANXA8,653145,ANXA1,301,ANXA8_ANXA1,ANXA1_ANXA8,False,False,100
2744,34281,ENSG00000197043,ENSG00000135046,0.210996,0.210996,0.410405,False,False,False,False,False,11.0,0.5148367952522255,ANXA6,309,ANXA1,301,ANXA6_ANXA1,ANXA1_ANXA6,False,False,100
2745,34283,ENSG00000122359,ENSG00000135046,0.312871,0.312871,0.456647,False,False,False,False,False,11.0,0.6857707509881423,ANXA11,311,ANXA1,301,ANXA11_ANXA1,ANXA1_ANXA11,False,False,100
2746,34284,ENSG00000196975,ENSG00000135046,0.448598,0.4161849999999999,0.448598,False,False,False,False,False,11.0,0.9279538904899136,ANXA4,307,ANXA1,301,ANXA4_ANXA1,ANXA1_ANXA4,False,False,100
2747,34285,ENSG00000138279,ENSG00000135046,0.303279,0.303279,0.427746,False,False,False,False,False,11.0,0.7096114519427403,ANXA7,310,ANXA1,301,ANXA7_ANXA1,ANXA1_ANXA7,False,False,100
2748,34286,ENSG00000182718,ENSG00000135046,0.501401,0.501401,0.5173409999999999,False,True,True,False,True,11.0,0.9692737430167596,ANXA2,302,ANXA1,301,ANXA2_ANXA1,ANXA1_ANXA2,False,False,100
2754,34546,ENSG00000087470,ENSG00000157601,0.23498,0.23498,0.2658609999999999,False,False,False,False,False,6.0,0.884,DNM1L,10059,MX1,4599,DNM1L_MX1,DNM1L_MX1,False,False,89
2755,34547,ENSG00000106976,ENSG00000157601,0.221065,0.221065,0.2885199999999999,False,False,False,False,False,6.0,0.7664739884393064,DNM1,1759,MX1,4599,DNM1_MX1,DNM1_MX1,False,False,89
2756,34549,ENSG00000079805,ENSG00000157601,0.225287,0.225287,0.296073,False,False,False,False,False,6.0,0.7611940298507462,DNM2,1785,MX1,4599,DNM2_MX1,DNM2_MX1,False,False,89
2757,34550,ENSG00000197959,ENSG00000157601,0.227115,0.227115,0.296073,False,False,False,False,False,6.0,0.7620689655172413,DNM3,26052,MX1,4599,DNM3_MX1,DNM3_MX1,False,False,89
2758,34551,ENSG00000087470,ENSG00000106976,0.408545,0.354167,0.408545,False,False,False,False,False,6.0,0.8670520231213873,DNM1L,10059,DNM1,1759,DNM1L_DNM1,DNM1_DNM1L,False,False,99
2759,34552,ENSG00000157601,ENSG00000106976,0.2885199999999999,0.221065,0.2885199999999999,False,False,False,False,False,6.0,0.7664739884393064,MX1,4599,DNM1,1759,MX1_DNM1,DNM1_MX1,False,False,99
2760,34553,ENSG00000183486,ENSG00000106976,0.243357,0.2013889999999999,0.243357,False,False,False,False,False,6.0,0.8277456647398844,MX2,4600,DNM1,1759,MX2_DNM1,DNM1_MX2,False,False,99
2761,34554,ENSG00000079805,ENSG00000106976,0.7873560000000001,0.7873560000000001,0.792824,True,True,True,False,False,6.0,0.9931113662456946,DNM2,1785,DNM1,1759,DNM2_DNM1,DNM1_DNM2,False,False,99
2762,34555,ENSG00000197959,ENSG00000106976,0.797219,0.796296,0.797219,True,True,True,False,False,6.0,0.9942528735632185,DNM3,26052,DNM1,1759,DNM3_DNM1,DNM1_DNM3,False,False,99
2763,34556,ENSG00000087470,ENSG00000079805,0.40988,0.3528739999999999,0.40988,False,False,False,False,True,6.0,0.8610792192881745,DNM1L,10059,DNM2,1785,DNM1L_DNM2,DNM1L_DNM2,False,False,77
2764,34557,ENSG00000157601,ENSG00000079805,0.296073,0.225287,0.296073,False,False,False,False,False,6.0,0.7611940298507462,MX1,4599,DNM2,1785,MX1_DNM2,DNM2_MX1,False,False,77
2765,34558,ENSG00000106976,ENSG00000079805,0.792824,0.7873560000000001,0.792824,True,True,True,False,False,6.0,0.9931113662456946,DNM1,1759,DNM2,1785,DNM1_DNM2,DNM1_DNM2,False,False,77
2766,34559,ENSG00000183486,ENSG00000079805,0.251748,0.206897,0.251748,False,False,False,False,False,6.0,0.8220436280137773,MX2,4600,DNM2,1785,MX2_DNM2,DNM2_MX2,False,False,77
2767,34560,ENSG00000197959,ENSG00000079805,0.8018540000000001,0.7954019999999999,0.8018540000000001,True,True,True,False,True,6.0,0.9988518943742823,DNM3,26052,DNM2,1785,DNM3_DNM2,DNM2_DNM3,False,False,77
2768,34561,ENSG00000087470,ENSG00000183486,0.225634,0.225634,0.236364,False,False,False,False,False,6.0,0.9546666666666668,DNM1L,10059,MX2,4600,DNM1L_MX2,DNM1L_MX2,False,False,88
2769,34563,ENSG00000106976,ENSG00000183486,0.2013889999999999,0.2013889999999999,0.243357,False,False,False,False,False,6.0,0.8277456647398844,DNM1,1759,MX2,4600,DNM1_MX2,DNM1_MX2,False,False,88
2770,34564,ENSG00000079805,ENSG00000183486,0.206897,0.206897,0.251748,False,False,False,False,False,6.0,0.8220436280137773,DNM2,1785,MX2,4600,DNM2_MX2,DNM2_MX2,False,False,88
2771,34565,ENSG00000197959,ENSG00000183486,0.2097329999999999,0.2097329999999999,0.253147,False,False,False,False,False,6.0,0.8229885057471265,DNM3,26052,MX2,4600,DNM3_MX2,DNM3_MX2,False,False,88
2772,34566,ENSG00000157601,ENSG00000087470,0.2658609999999999,0.23498,0.2658609999999999,False,False,False,False,False,6.0,0.884,MX1,4599,DNM1L,10059,MX1_DNM1L,DNM1L_MX1,False,False,46
2773,34567,ENSG00000106976,ENSG00000087470,0.354167,0.354167,0.408545,False,False,False,False,False,6.0,0.8670520231213873,DNM1,1759,DNM1L,10059,DNM1_DNM1L,DNM1_DNM1L,False,False,46
